"Paper_ID","title","author","id"
"6875","Learning how to tell ham from spam.","George Sakkis","17230"
"6876","Blogs.","Dimitris Mitropoulos|Wolfgang Richter","17231"
"6877","Game-state fidelity across distributed interactive games.","Aaron McCoy|Declan Delaney|Tomás Ward","17232"
"6878","Introduction.","William Stevenson","17233"
"6879","Using sentiment analysis to improve business operations.","Marinka Zitnik","17234"
"6880","Competitions for chapters: the ACM student chapter excellence award.","Vaggelis Giannikas","17235"
"6881","Taming big probability distributions.","Ronitt Rubinfeld","17236"
"6882","Successfully transitioning from academia to entrepreneurship.","Farnaz Ronaghi","17237"
"6883","Analyzing EEG data.","Dmitry Batenkov","17238"
"6884","Doing research in practice: some lessons learned.","Zeljko Obrenovic","17239"
"6885","On domain-specific languages usage (why DLSs really matter).","Vassilios Karakoidas","17240"
"6886","The scary reality of identity theft.","Wolfgang Richter","17241"
"6887","What a wonderful world: ACM student chapters around the globe.","Vaggelis Giannikas","17242"
"6888","Inbox.","","17243"
"6889","Superhuman speech by 2010: an interview with Jennifer Lai.","Paula Bach","17244"
"6890","MRI scanners.","James Stanier","17245"
"6891","Getting from here to there: an interview with Tronster Hartley, senior programmer at Firaxis games.","Tronster Hartley","17246"
"6892","RAS: a system for supporting research in online auctions.","Jarrod Trevathan|Wayne Read","17247"
"6893","Cynthia Dwork on Differential Privacy.","Michael Zuba","17248"
"6894","Student chapters in Europe.","Virginia Grande","17249"
"6895","An introduction to active network node operating systems.","Parveen Patel","17250"
"6896","A day in the life of ... Douglas Hofstadter.","Douglas Hofstadter","17251"
"6897","Staying disciplined during an interdisciplinary degree.","Daniel W. Goldberg","17252"
"6898","Interactive surfaces and tangibles.","Carles Fernandes Julià|Daniel Gallardo|Sergi Jordà","17253"
"6899","Why saying no to the NSA is a slippery slope.","Scott Delman","17254"
"6900","A lifetime in gaming: an interview with Russell Kay.","Audrey Christophory","17255"
"6901","The business of clouds.","Guy Rosen","17256"
"6902","Propagation and immunization in large networks.","B. Aditya Prakash","17257"
"6903","At a crossroads: TA-ing first-year computer science.","Chris Jordan","17258"
"6904","Inbox.","","17259"
"6905","Information technology and international development.","Nithya Sambasivan|Shikoh Gitau","17260"
"6906","High-performance computing and the cloud: a match made in heaven or hell?","Henry M. Tufo|Kate Keahey|Paul Marshall","17261"
"6907","Feeding a hungry world: the potential for unmanned aircraft systems.","Eric W. Frew|George Meyer|Wayne Woldt","17262"
"6908","Women, hip-hop, and self-teaching: the new diversity in computing.","Jean Yang","17263"
"6909","Introduction: computer vision and speech.","Niels Ole Bernsen","17264"
"6910","","Daniel Gooch","17265"
"6911","Introduction.","Michael A. Grasso","17266"
"6912","Inbox.","","17267"
"6913","Zero configuration networking.","David Stirling|Firas Al-Ali","17268"
"6914","An approach for detecting prosodic phrase boundaries in spoken english.","Claire Brierley|Eric Atwell","17269"
"6915","How to succeed in graduate school: a guide for students and advisors.","Marie desJardins","17270"
"6916","HP Labs Singapore: Fusionopolis Singapore.","Guopeng Zhao","17271"
"6917","Profile Arthur S. Bland: high performance at Oak Ridge laboratory.","Adrian Scoica|Arthur S. Bland","17272"
"6918","Around the web.","","17273"
"6919","Student chapter excellence: what makes a successful student chapter?","Ben Deverett","17274"
"6920","Marketing your ideas: Don't sell yourself short.","Daniel Lemire","17275"
"6921","Cloud computing in plain English.","Ryan K. L. Ko","17276"
"6922","Spreading knowledge: talks and lectures from ACM Student Chapters.","Ben Deverett","17277"
"6923","Teaching parallel programming: a roundtable discussion.","John M. Mellor-Crummey|Maurice Herlihy|William Gropp","17278"
"6924","ACM Author-Izer.","Daniel Gooch","17279"
"6925","Student contests.","Daniel Gooch","17280"
"6926","Interesting complexity: Sid Meier and the secrets of game design.","Caio Camargo","17281"
"6927","An interview with Robert Soare.","Arefin Huq","17282"
"6928","Running the turk: interview with Amazon.com vice president Sharon Chiarella and PR manager Kay Kinton.","Nelson Zhang","17283"
"6929","How much (execution) time and energy does my algorithm cost?","JeeWhan Choi|Richard W. Vuduc","17284"
"6930","Information superwhichway?","Craig Pfeifer","17285"
"6931","Online education for developing contexts.","Arjumand Younos","17286"
"6932","WLAN Security.","Finn Kuusisto","17287"
"6933","Information wants to be useful.","Scott E. Delman","17288"
"6934","In search of a natural gesture.","Johnny Chung Lee","17289"
"6935","The science of shape: revolutionizing graphics and vision with the third dimension.","Justin Solomon","17290"
"6936","Fighting censorship with algorithms.","Mohammad Mahdian","17291"
"6937","Massive streaming data analytics: a graph-based approach.","David A. Bader|E. Jason Riedy","17292"
"6938","Green technology.","James Stanier","17293"
"6939","Quantified performance: assessing runners with sensors.","Christina Strohrmann|Gerhard Tröster","17294"
"6940","Inbox.","","17295"
"6941","Introduction.","Justin Solomon","17296"
"6942","Trends in BCI research: progress today, backlash tomorrow?","Brendan Z. Allison","17297"
"6943","Habits: Our cognitive shortcut.","Gidi Nave","17298"
"6944","An introduction to quantum cryptography.","Nick Papanikolaou","17299"
"6945","Connecting with oceans using underwater acoustic networks.","Michael Zuba","17300"
"6946","Avoid common pitfalls when programming 2D graphics in java: lessons learnt from implementing the minueto toolkit.","Alexandre Denault|Jörg Kienzle","17301"
"6947","Getting a job at Box: five tips you won't learn in school.","Tomas Barreto","17302"
"6948","OPOWER.","Alex Laskey|Ogi Kavazovic","17303"
"6949","Talking to computers in natural language.","Percy Liang","17304"
"6950","Algorithms Fit for Compilation?","Olivia Simpson","17305"
"6951","Big data in computational biology.","Cliburn Chan","17306"
"6952","Introduction: maxed out?","Justin Solomon","17307"
"6953","Making tech more inclusive: an interview with Ashe Dryden.","Erin Carson","17308"
"6954","An Illustrated Primer in Differential Privacy.","Christine Task","17309"
"6955","Lawrence Berkeley National Laboratory: Berkeley, California.","Gideon Juve","17310"
"6956","Defending students from cyber crime: a hands on approach.","Michael Zuba","17311"
"6957","Money and power in academic publishing.","Inbal Talgam-Cohen|Peter Kinnaird","17312"
"6958","Multilevel security: privacy by design.","Stephany Filimon","17313"
"6959","Where to go from here?","Chris Harrison","17314"
"6960","Seven factors for designing successful mHealth projects.","Atanu Garai","17315"
"6961","Real-time detection with webcam.","Dmitry Batenkov","17316"
"6962","All hands on deck!","Grace Woo","17317"
"6963","It's deeper than rap, toward culturally responsive CS.","Omoju Miller","17318"
"6964","Supercomputers.","Finn Kuusisto","17319"
"6965","Meeting educational needs of the elderly in ICT: two exploratory case studies.","Laura López|Maite Gonzalez|Míriam Arenas|Patricia Santos|Sergio Sayago","17320"
"6966","Second life and education.","Rachel Gollub","17321"
"6967","Want a tenure?: try a startup.","Eldar Sadikov|Montserrat Medina","17322"
"6968","The many stages of writing a paper, and how to close the deal.","Suresh Venkatasubramanian","17323"
"6969","Forget about blenders.","","17324"
"6970","Requirements engineering: closing the gap between academic supply and industry demand.","Kristina Winbladh","17325"
"6971","Automatic generation of French speech.","Craig Thomas","17326"
"6972","Bluetooth: a technical overview.","Myra Dideles","17327"
"6973","Introduction.","Paula M. Bach","17328"
"6974","Using software watermarking to discourage piracy.","Ginger Myles","17329"
"6975","Towards a critical debate about technology and its impact.","Inbal Talgam-Cohen|Sean Follmer","17330"
"6976","Facing the African ICTD academic divide.","Kathleen Diga","17331"
"6977","Kodu game lab, a few lessons learned.","Stephen Coy","17332"
"6978","Scientific computing.","Jack Poulson|Nick Knight","17333"
"6979","When news is more than what makes headlines.","Craig H. Ganoe|John M. Carroll|Kayre Hylton|Mary Beth Rosson","17334"
"6980","State considerations in distributed systems.","Daniel W. Goldberg","17335"
"6981","The tale of the PCP theorem.","Dana Moshkovitz","17336"
"6982","Artificial Intelligence & Robotics Technology Laboratory (AIART lab): National Taipei University, Taiwan.","Mohammad Arif","17337"
"6983","Challenges in HCI: digital divide.","Kibum Kim","17338"
"6984","Simulation of a computer architecture for quantum chromodynamics calculations.","Frédéric Mallet|Roland N. Ibbett|Sadaf Alam","17339"
"6985","Facing your supervisor.","Vaggelis Giannikas","17340"
"6986","Bletchley Park: Milton Keynes, UK.","Vaggelis Giannikas","17341"
"6987","Miriam Plieninger on language learning with Babbel.","Billy Rathje|Daniel Bauer","17342"
"6988","Three-dimensional file system browser.","Robert Chin","17343"
"6989","Matrix function: a ""VIP"" in linear algebra and its applications.","Marinka Zitnik","17344"
"6990","Design of an Interactive Tutorial for Logic and Logical Circuits.","David John|Jeremy Kindy|John Shuping|Patricia Yali Underhill","17345"
"6991","INBOX.","","17346"
"6992","The connectome project: discovering the wiring of the brain.","Amelio Vázquez Reina|Hanspeter Pfister|Jeff Lichtman|Won-Ki Jeong","17347"
"6993","Web maps of renewable energy.","Dmitry Batenkov","17348"
"6994","FXPAL---an interdisciplinary lab: Palo Alto, California.","Jason Wiese","17349"
"6995","Profile Armando Solar-Lezama: programming machines to program bits.","Michael S. Bernstein","17350"
"6996","ICT for education.","Finn Kuusisto","17351"
"6997","Data encryption: mixing up the message in the name of security.","Ed DeHart","17352"
"6998","A conference to promote undergraduate research in the Arab World.","Leon Jololian|May AlTaei|Qusay H. Mahmoud","17353"
"6999","Invitation to complexity theory.","Oded Goldreich","17354"
"7000","Why to get involved in the open source community?","Maria Kechagia","17355"
"7001","Microsoft Windows Programming Strategies.","Mike Maxim","17356"
"7002","Diverse responses to our diversty issue.","","17357"
"7003","Introduction.","Jerry Guo","17358"
"7004","Parallel computing with patterns and frameworks.","Bryan C. Catanzaro|Kurt Keutzer","17359"
"7005","Introduction.","Jerry Guo","17360"
"7006","Inventing open government.","Joshua Tauberer","17361"
"7007","Graphics editing software.","Finn Kuusisto","17362"
"7008","The cloud at work: interviews with Pete Beckman of Argonne National Lab and Bradley Horowitz of Google.","Chris Heiden|Sumit Narayan","17363"
"7009","A day in the life of ... William Stallings.","William Stallings","17364"
"7010","A distributed security scheme for ad hoc networks.","Ajith Abraham|Dhaval Gada|Nirali Mody|Punit Rathod|Rajat Gogri|Sugata Sanyal|Zalak Dedhia","17365"
"7011","Q","Pavel Petrovic|Zoran Constantinescu","17366"
"7012","The New Firefox Cookie Policy.","Jonathan Mayer","17367"
"7013","ACM student volunteers.","Daniel Gooch","17368"
"7014","The future of interaction: Interfaces everywhere.","Chris Harrison","17369"
"7015","Getting started on natural language processing with Python.","Nitin Madnani","17370"
"7016","The prerequisites and privilege of autodidacticism: what you already need to know to teach yourself.","Aliza Aufrichtig","17371"
"7017","Observations on teamwork strategies in the ACM international collegiate programming contest.","Saman Amirpour Amraii","17372"
"7018","Blogging: 5 tips for your success.","Vaggelis Giannikas","17373"
"7019","Introduction to programming shared-memory and distributed-memory parallel computers.","Cory Quammen","17374"
"7020","Volunteer computing: the ultimate cloud.","David P. Anderson","17375"
"7021","The development of a game playing framework using interface-based programming.","Mark A. Cohen","17376"
"7022","From chasing dots to reading minds: the past, present, and future of video game interaction.","Damien Marshall|Séamus McLoone|Tomás Ward","17377"
"7023","Hearing the Hype: a conversation with Anthony Volodkin.","Daniel Alex Finkelstein","17378"
"7024","Make your own story.","Saar Drimer","17379"
"7025","Modeling object states and behaviors using a state action manager.","Gunther Palfinger","17380"
"7026","Communications of the ACM.","Daniel Gooch","17381"
"7027","What is a good first programming language?","Diwaker Gupta","17382"
"7028","Neuroscience and computing.","Erin Treacy Solovey|Evan Peck","17383"
"7029","Bacterial computing.","A. Malcolm Campbell|Jeffrey L. Poet|Laurie J. Heyer|Todd T. Eckdahl","17384"
"7030","Introduction.","Joshua B. Gross","17385"
"7031","At a Crossroads: peer review.","Chris Jordan","17386"
"7032","Boosting productivity with the Boost Graph Library.","Dmitry Batenkov","17387"
"7033","Ultimate car entertainment systems: the carputer.","Nick Datzov","17388"
"7034","Blogs.","Dimitris Mitropoulos|Lea Rosen|Lora Oehlberg|Matthew Kay|Wolfgang Richter","17389"
"7035","Computational recreations: the n days of Christmas.","Jonathan Doyle","17390"
"7036","Building a nocturnal cluster with nonstandard hardware: Linux on the iMac.","Eric J. Shamow","17391"
"7037","Modeling protein dependency networks using CoCoA.","Grey Ballard","17392"
"7038","Exploring global terrorism data: a web-based visualization of temporal data.","Joonghoon Lee","17393"
"7039","Microsoft Developer Academic Alliance.","Daniel Gooch","17394"
"7040","Inbox.","","17395"
