Keyword_ID,key,topic,Topic_ID
37458,deeper,Nanotechnology,3
37459,culturally,SocialNetworks,11
37460,Supercomputers,Oceanography,22
37461,Meeting,Neuroscience,9
37462,tenure,Cryptocurrencies,24
37463,startup,Behavior,44
37464,deal,Epidemiology,4
37465,stages,WirelessCommunication,27
37466,Forget,TissueEngineering,23
37467,blenders,QuantumComputing,5
37468,Requirements,Astrophysics,42
37469,closing,EvolutionaryBiology,20
37470,French,Oceanography,22
37471,Automatic,LanguageProcessing,37
37472,Bluetooth,RenewableEnergy,7
37473,technical,Immunology,46
37474,impact,RenewableEnergy,7
37475,debate,Modeling,28
37476,African,Immunology,46
37477,Facing,Bioinformatics,2
37478,Kodu,Psychology,17
37479,lab,RenewableEnergy,7
37480,headlines,Rights,48
37481,makes,Materials,39
37482,State,Neuroscience,9
37483,considerations,QuantumComputing,5
37484,PCP,LanguageProcessing,37
37485,theorem,StemCells,6
37486,Taiwan,Wearables,32
37487,Intelligence,Atmosphere,38
37488,Robotics,Rights,48
37489,Simulation,TissueEngineering,23
37490,calculations,ArtificialIntelligence,0
37491,supervisor,Wearables,32
37492,Park,GenomeEditing,10
37493,Milton,UrbanPlanning,16
37494,Keynes,GenomeEditing,10
37495,Babbel,GenomeEditing,10
37496,Plieninger,Psychology,17
37497,Miriam,IoT,45
37498,Three-dimensional,IoT,45
37499,browser,Transportation,43
37500,file,TissueEngineering,23
37501,VIP,GameTheory,30
37502,Circuits,Paleontology,26
37503,INBOX,UrbanPlanning,16
37504,project,QuantumPhysics,34
37505,discovering,Addiction,33
37506,Web,TissueEngineering,23
37507,energy,Transportation,43
37508,FXPAL,GenomeEditing,10
37509,Palo,ArtificialIntelligence,0
37510,Armando,LanguageProcessing,37
37511,Solar-Lezama,AugmentedReality,25
37512,encryption,UrbanPlanning,16
37513,mixing,Astrophysics,42
37514,Arab,WirelessCommunication,27
37515,Invitation,LanguageProcessing,37
37516,involved,DataScience,47
37517,Strategies,ArtificialIntelligence,0
37518,Diverse,RenewableEnergy,7
37519,issue,QuantumPhysics,34
37520,responses,DataScience,47
37521,frameworks,Robotics,8
37522,Inventing,Bioinformatics,2
37523,government,SpaceExploration,12
37524,Graphics,Humanities,40
37525,editing,Cybersecurity,13
37526,Pete,TissueEngineering,23
37527,Beckman,Immunology,46
37528,Stallings,DataScience,47
37529,distributed,Cybersecurity,13
37530,Policy,SocialNetworks,11
37531,Firefox,TissueEngineering,23
37532,Cookie,Astrophysics,42
37533,volunteers,Robotics,8
37534,Python,DataScience,47
37535,autodidacticism,Rights,48
37536,prerequisites,WirelessCommunication,27
37537,privilege,ClimateChange,1
37538,Observations,IoT,45
37539,contest,Psychology,17
37540,Blogging,CancerBiology,29
37541,success,StemCells,6
37542,Volunteer,Virology,41
37543,minds,Humanities,40
37544,Hype,Bioinformatics,2
37545,Volodkin,AugmentedReality,25
37546,Anthony,3DPrinting,21
37547,story,UrbanPlanning,16
37548,manager,ArtificialIntelligence,0
37549,object,Robotics,8
37550,Neuroscience,Neuroscience,9
37551,Bacterial,Atmosphere,38
37552,Crossroads,Immunology,46
37553,peer,ClimateChange,1
37554,Library,UrbanPlanning,16
37555,Boost,Wearables,32
37556,Graph,LanguageProcessing,37
37557,Ultimate,Wearables,32
37558,carputer,Cryptocurrencies,24
37559,Christmas,ArtificialIntelligence,0
37560,recreations,Robotics,8
37561,Linux,Cybersecurity,13
37562,Building,Modeling,28
37563,hardware,GameTheory,30
37564,CoCoA,Pollution,31
37565,protein,GenomeEditing,10
37566,Exploring,Nanotechnology,3
37567,global,Human-ComputerInteraction,15
37568,Alliance,StemCells,6
37569,Developer,Robotics,8
37570,Academic,Pollution,31
37571,Reading,SocialNetworks,11
37572,print,TissueEngineering,23
37573,fine,Neuroscience,9
37574,Hackers,Cybersecurity,13
37575,myth,AugmentedReality,25
37576,ReCaptcha,Astrophysics,42
37577,Ahn,Materials,39
37578,Luis,Addiction,33
37579,model,Behavior,44
37580,Kam,UrbanPlanning,16
37581,Matthew,Behavior,44
37582,academic,Transportation,43
37583,toys,Oceanography,22
37584,modified,Humanities,40
37585,London,CancerBiology,29
37586,College,ArtificialIntelligence,0
37587,Graham,CancerBiology,29
37588,Paul,Neuroscience,9
37589,Voice,AugmentedReality,25
37590,Inbar,ArtificialIntelligence,0
37591,Ori,Rights,48
37592,Redmond,TissueEngineering,23
37593,Letter,EvolutionaryBiology,20
37594,editor,Neuroscience,9
37595,plugging,QuantumPhysics,34
37596,side,Addiction,33
37597,Courier,Cybersecurity,13
37598,problems,Addiction,33
37599,Cyber-physical,Epidemiology,4
37600,Pseudonymous,DataScience,47
37601,Personal,Epidemiology,4
37602,boys,3DPrinting,21
37603,applications,Robotics,8
37604,methods,Astrophysics,42
37605,touchscreens,Immunology,46
37606,wax,Cybersecurity,13
37607,nature,Psychology,17
37608,network,IoT,45
37609,Neural,Oceanography,22
37610,Networks,Ecology,36
37611,Eveleigh,StemCells,6
37612,Sydney,DataScience,47
37613,Australia,Addiction,33
37614,Environment,UrbanPlanning,16
37615,Understanding,AugmentedReality,25
37616,Sketching,StemCells,6
37617,streaming,Cryptocurrencies,24
37618,living,StemCells,6
37619,rob,LanguageProcessing,37
37620,banks,Pollution,31
37621,Equip,Humanities,40
37622,Private,EvolutionaryBiology,20
37623,Democracy,IoT,45
37624,Internet,Cybersecurity,13
37625,Things',Modeling,28
37626,commerce,ClimateChange,1
37627,E-Shopping,Wearables,32
37628,Manchester,Astrophysics,42
37629,NaCTeM,Modeling,28
37630,Mining,QuantumPhysics,34
37631,groovy,Robotics,8
37632,Human,WirelessCommunication,27
37633,crowdsourcing,Rights,48
37634,Bout,Rights,48
37635,Reputation,3DPrinting,21
37636,Hands-on,Psychology,17
37637,Capturing,3DPrinting,21
37638,User,SpaceExploration,12
37639,ecosystems,ClimateChange,1
37640,bugs,Genetics,35
37641,Establishing,IoT,45
37642,Email,QuantumComputing,5
37643,Dream,Humanities,40
37644,results,Nanotechnology,3
37645,enhance,3DPrinting,21
37646,tools,BiomedicalImaging,18
37647,Staddon,Atmosphere,38
37648,Managing,Modeling,28
37649,Waterloo,Cybersecurity,13
37650,Canada,GenomeEditing,10
37651,Cryptography,Ecology,36
37652,moms,Oceanography,22
37653,Campus,Human-ComputerInteraction,15
37654,ingenious,BiomedicalImaging,18
37655,divide,AugmentedReality,25
37656,page,AugmentedReality,25
37657,high-speed,Addiction,33
37658,Wikipedia,WirelessCommunication,27
37659,Programmatic,Immunology,46
37660,access,Paleontology,26
37661,Time,GenomeEditing,10
37662,Elzas,DrugDiscovery,14
37663,Maurice,Paleontology,26
37664,platforms,SpaceExploration,12
37665,Iterative,Wearables,32
37666,numerical,Wearables,32
37667,passion,Agriculture,19
37668,call,Psychology,17
37669,Enriching,Materials,39
37670,diversity,Modeling,28
37671,Lawyers,Behavior,44
37672,Happen,Rights,48
37673,Bad,Transportation,43
37674,centuries,DataScience,47
37675,readiness,LanguageProcessing,37
37676,Geometric,DrugDiscovery,14
37677,particles,TissueEngineering,23
37678,collaborative,Bioinformatics,2
37679,tech,Atmosphere,38
37680,dressed,DrugDiscovery,14
37681,Recent,Addiction,33
37682,filtering,Cybersecurity,13
37683,Charlotte,Human-ComputerInteraction,15
37684,Simple,AugmentedReality,25
37685,Project,GameTheory,30
37686,Tor,EvolutionaryBiology,20
37687,view,ArtificialIntelligence,0
37688,Planning,ClimateChange,1
37689,processes,Wearables,32
37690,improvisation,StemCells,6
37691,discussions,Epidemiology,4
37692,influencers,QuantumPhysics,34
37693,video,Humanities,40
37694,addiction,IoT,45
37695,Busque,Genetics,35
37696,Leah,TissueEngineering,23
37697,herding,Atmosphere,38
37698,Speech,Nanotechnology,3
37699,synthesis,Cryptocurrencies,24
37700,Chalk,DrugDiscovery,14
37701,Cheese,Agriculture,19
37702,thing,LanguageProcessing,37
37703,Visualization,Virology,41
37704,Octree,DrugDiscovery,14
37705,workers,AugmentedReality,25
37706,visualization,LanguageProcessing,37
37707,Letters,Humanities,40
37708,recommendation,EvolutionaryBiology,20
37709,module,Materials,39
37710,developing,LanguageProcessing,37
37711,StartX,Materials,39
37712,Alto,LanguageProcessing,37
37713,agile,UrbanPlanning,16
37714,staying,Economics,49
37715,Comparison,TissueEngineering,23
37716,input,IoT,45
37717,Clouds,Human-ComputerInteraction,15
37718,perceptual,Immunology,46
37719,display,StemCells,6
37720,Crime,Rights,48
37721,prevention,Addiction,33
37722,steps,TissueEngineering,23
37723,Linguistic,QuantumComputing,5
37724,sparseptron,Economics,49
37725,structure,Cryptocurrencies,24
37726,Bombe,3DPrinting,21
37727,Bank,SocialNetworks,11
37728,Accessing,Genetics,35
37729,Demographics,SocialNetworks,11
37730,design,Human-ComputerInteraction,15
37731,application,Psychology,17
37732,artificial,GameTheory,30
37733,Harvard,SpaceExploration,12
37734,ACM-ICPC,Nanotechnology,3
37735,study,UrbanPlanning,16
37736,Iron,Oceanography,22
37737,Transmittance,Paleontology,26
37738,Reflectance,GenomeEditing,10
37739,Transform,StemCells,6
37740,Harmonics,CancerBiology,29
37741,Power,WirelessCommunication,27
37742,Constrained,WirelessCommunication,27
37743,Independent,WirelessCommunication,27
37744,Bandwidth,Transportation,43
37745,Modulator,Economics,49
37746,Stability,BiomedicalImaging,18
37747,Torque,Behavior,44
37748,ripple,Addiction,33
37749,Dynamical,Bioinformatics,2
37750,meters,DrugDiscovery,14
37751,Noise,Rights,48
37752,ratio,QuantumPhysics,34
37753,rejection,QuantumPhysics,34
37754,Characters,Human-ComputerInteraction,15
37755,Violation,Behavior,44
37756,IEEE,Paleontology,26
37757,coal,RenewableEnergy,7
37758,modal,Cryptocurrencies,24
37759,Triads,Nanotechnology,3
37760,Relative,Genetics,35
37761,Coreless,GameTheory,30
37762,Current,Addiction,33
37763,Simulators,StemCells,6
37764,Damping,Materials,39
37765,Inductance,3DPrinting,21
37766,Eyeglasses,Neuroscience,9
37767,Measurement,3DPrinting,21
37768,Surface,Agriculture,19
37769,Integration,Robotics,8
37770,Fast,Nanotechnology,3
37771,Capillaries,Pollution,31
37772,Imaging,Paleontology,26
37773,Capacitive,Bioinformatics,2
37774,Humidity,3DPrinting,21
37775,Magnet,SpaceExploration,12
37776,Rotary,Neuroscience,9
37777,Encoder,LanguageProcessing,37
37778,Gyroscopes,Neuroscience,9
37779,Survey,Psychology,17
37780,Fourier,IoT,45
37781,analyzer,SocialNetworks,11
37782,Pollution,EvolutionaryBiology,20
37783,Uncertainty,EvolutionaryBiology,20
37784,Lichen,EvolutionaryBiology,20
37785,Angle,GenomeEditing,10
37786,Optical,Human-ComputerInteraction,15
37787,Time-stretched,Pollution,31
37788,transform,UrbanPlanning,16
37789,Broadband,GameTheory,30
37790,Load,Neuroscience,9
37791,Amplifiers,IoT,45
37792,Fuzzy,3DPrinting,21
37793,instrumentation,Behavior,44
37794,handling,DrugDiscovery,14
37795,Far-end,ArtificialIntelligence,0
37796,sequences,Cybersecurity,13
37797,crosstalk,Genetics,35
37798,array,Atmosphere,38
37799,control,ClimateChange,1
37800,Design,DataScience,47
37801,space,Genetics,35
37802,Frequency,DrugDiscovery,14
37803,Compensation,GenomeEditing,10
37804,Method,Humanities,40
37805,Practical,EvolutionaryBiology,20
37806,Implementation,UrbanPlanning,16
37807,Devices,EvolutionaryBiology,20
37808,Genetic,Materials,39
37809,Algorithm,Rights,48
37810,Measurements,Modeling,28
37811,Charge,LanguageProcessing,37
37812,Amplifier,Behavior,44
37813,Characterization,Paleontology,26
37814,resistance,Addiction,33
37815,standards,GenomeEditing,10
37816,measurement,BiomedicalImaging,18
37817,quantization,Materials,39
37818,Doppler,Modeling,28
37819,imaging,UrbanPlanning,16
37820,Low-jitter,Behavior,44
37821,samplers,GameTheory,30
37822,trigger,DataScience,47
37823,Beamforming,ClimateChange,1
37824,Acoustic,QuantumPhysics,34
37825,Processors,Economics,49
37826,Localization,Behavior,44
37827,Pulsed,Genetics,35
37828,method,RenewableEnergy,7
37829,determining,IoT,45
37830,Currents,Psychology,17
37831,Damped,RenewableEnergy,7
37832,CCC,Cryptocurrencies,24
37833,PTB,Addiction,33
37834,Josephson,SpaceExploration,12
37835,VNIIM,QuantumPhysics,34
37836,Sampling,QuantumComputing,5
37837,Demodulation,GameTheory,30
37838,instrument,Atmosphere,38
37839,frequency,ArtificialIntelligence,0
37840,Self-balancing,Immunology,46
37841,Technique,WirelessCommunication,27
37842,Spherical,Economics,49
37843,Antenna,GameTheory,30
37844,Lines,GameTheory,30
37845,ATEs,Ecology,36
37846,VLSI,LanguageProcessing,37
37847,Studies,Paleontology,26
37848,Electromagnetic,ClimateChange,1
37849,Ferrofluids,Genetics,35
37850,Sensor,Economics,49
37851,Parameter,Atmosphere,38
37852,voltage,TissueEngineering,23
37853,easy,LanguageProcessing,37
37854,program,TissueEngineering,23
37855,Transmitters,TissueEngineering,23
37856,Impairment,Wearables,32
37857,measurements,Wearables,32
37858,photonic,GameTheory,30
37859,crystal,Paleontology,26
37860,extraction,Oceanography,22
37861,Seismometers,CancerBiology,29
37862,Datalogger,Bioinformatics,2
37863,Based,LanguageProcessing,37
37864,signals,3DPrinting,21
37865,parametric,Rights,48
37866,time-varying,Modeling,28
37867,Pendulum,DrugDiscovery,14
37868,Force,Modeling,28
37869,Generation,UrbanPlanning,16
37870,True,RenewableEnergy,7
37871,constant,Wearables,32
37872,temperature,Virology,41
37873,Samples,QuantumPhysics,34
37874,Distance,Astrophysics,42
37875,calibration,Paleontology,26
37876,procedure,Cybersecurity,13
37877,Rational,Bioinformatics,2
37878,NPL,Immunology,46
37879,Developments,GameTheory,30
37880,coaxial,LanguageProcessing,37
37881,Classifications,Wearables,32
37882,Water,TissueEngineering,23
37883,Spaceborne,ArtificialIntelligence,0
37884,particle,Virology,41
37885,Failure,QuantumPhysics,34
37886,Detection,Oceanography,22
37887,Films,SocialNetworks,11
37888,Proposal,AugmentedReality,25
37889,Multifunctional,DrugDiscovery,14
37890,Band,Addiction,33
37891,Transformer,Economics,49
37892,measuring,Cybersecurity,13
37893,converters,AugmentedReality,25
37894,algorithm,SpaceExploration,12
37895,Sensing,DataScience,47
37896,Salinity,EvolutionaryBiology,20
37897,Permittivity,Human-ComputerInteraction,15
37898,Wavelet,Economics,49
37899,denoising,GenomeEditing,10
37900,Shunts,Cybersecurity,13
37901,Transfer,QuantumComputing,5
37902,Interface,WirelessCommunication,27
37903,Ray,Modeling,28
37904,Sensors,Nanotechnology,3
37905,Liftoff,Nanotechnology,3
37906,Effect,TissueEngineering,23
37907,Speak,IoT,45
37908,DDS,Materials,39
37909,Precision,Paleontology,26
37910,generator,Paleontology,26
37911,Fusioning,Psychology,17
37912,Independently,Ecology,36
37913,Robot,Bioinformatics,2
37914,Prediction,Epidemiology,4
37915,content,Bioinformatics,2
37916,cereal,Modeling,28
37917,grain,RenewableEnergy,7
37918,ICM,Modeling,28
37919,Multisource,Virology,41
37920,Mobile,SocialNetworks,11
37921,frequencies,StemCells,6
37922,accurate,Addiction,33
37923,Permuting,SocialNetworks,11
37924,Capacitor,GenomeEditing,10
37925,Standard,Genetics,35
37926,Kilogram,Immunology,46
37927,Improvements,SpaceExploration,12
37928,NIST,Addiction,33
37929,profiler,Psychology,17
37930,monostatic,GameTheory,30
37931,radio-acoustic,QuantumComputing,5
37932,Wavelength,Humanities,40
37933,modulation,ClimateChange,1
37934,Clock,Bioinformatics,2
37935,Transitions,DrugDiscovery,14
37936,Atomic,WirelessCommunication,27
37937,uncertainty,Modeling,28
37938,polynomial,DataScience,47
37939,chaos,Virology,41
37940,Context,RenewableEnergy,7
37941,Awareness,UrbanPlanning,16
37942,Loss,LanguageProcessing,37
37943,waveform,LanguageProcessing,37
37944,Raman,Epidemiology,4
37945,Production,CancerBiology,29
37946,technique,Genetics,35
37947,standard,3DPrinting,21
37948,Injection,Paleontology,26
37949,Chopper,TissueEngineering,23
37950,MP-DLTS,Psychology,17
37951,spectroscopy,Humanities,40
37952,matrix,EvolutionaryBiology,20
37953,SAR,Oceanography,22
37954,MHz,Bioinformatics,2
37955,Calibration,IoT,45
37956,Evaluation,UrbanPlanning,16
37957,Nonnegative,Materials,39
37958,IEN,Transportation,43
37959,electrical,SocialNetworks,11
37960,NML,Wearables,32
37961,CSIRO,Humanities,40
37962,Searching,GenomeEditing,10
37963,Simplified,Behavior,44
37964,mixers,Neuroscience,9
37965,response,QuantumPhysics,34
37966,Delta,SocialNetworks,11
37967,Sigma,RenewableEnergy,7
37968,Inputs,SpaceExploration,12
37969,Platform,Modeling,28
37970,Protection,Humanities,40
37971,Signals,Bioinformatics,2
37972,Obtaining,GenomeEditing,10
37973,Analyzer,Economics,49
37974,Rate,CancerBiology,29
37975,Resistance,Human-ComputerInteraction,15
37976,Capacitance,GenomeEditing,10
37977,Asymmetrically,RenewableEnergy,7
37978,Level,ArtificialIntelligence,0
37979,GPS,Cryptocurrencies,24
37980,Generalization,DrugDiscovery,14
37981,identification,UrbanPlanning,16
37982,total,Oceanography,22
37983,Nonlinear,RenewableEnergy,7
37984,Module,Neuroscience,9
37985,Coupled,Robotics,8
37986,microwave,Virology,41
37987,CMOS,GameTheory,30
37988,Illumination,ArtificialIntelligence,0
37989,microsystem,Oceanography,22
37990,System,WirelessCommunication,27
37991,Intelligent,ArtificialIntelligence,0
37992,Valve,3DPrinting,21
37993,Stand,WirelessCommunication,27
37994,Performance,Modeling,28
37995,improved,UrbanPlanning,16
37996,open-ended,GenomeEditing,10
37997,waveguide,Wearables,32
37998,Infrared,Humanities,40
37999,frames,Humanities,40
38000,image,Ecology,36
38001,Test,DrugDiscovery,14
38002,Bed,AugmentedReality,25
38003,Reconfigurable,Bioinformatics,2
38004,transimpedance,Human-ComputerInteraction,15
38005,amplifier,Astrophysics,42
38006,enlarge,Rights,48
38007,S-parameter,BiomedicalImaging,18
38008,Traceability,Virology,41
38009,Differentiating,Behavior,44
38010,Bohr,TissueEngineering,23
38011,Progress,WirelessCommunication,27
38012,magnetons,TissueEngineering,23
38013,DFT,DrugDiscovery,14
38014,LIDFT-the,SpaceExploration,12
38015,Improved,Genetics,35
38016,cross-capacitor,Nanotechnology,3
38017,capacitance,Wearables,32
38018,Conductor,Transportation,43
38019,Precise,Modeling,28
38020,Insulators,QuantumPhysics,34
38021,Emissions,Cybersecurity,13
38022,Electrostatic,StemCells,6
38023,Environments,QuantumPhysics,34
38024,GNSS,3DPrinting,21
38025,Multipath,DrugDiscovery,14
38026,Flat,Neuroscience,9
38027,Sensitivity,RenewableEnergy,7
38028,Interferometric,Psychology,17
38029,Architecture,Ecology,36
38030,Noncontact,DrugDiscovery,14
38031,applying,Humanities,40
38032,excitations,Robotics,8
38033,deterministic,Oceanography,22
38034,dynamic,Rights,48
38035,Innovative,CancerBiology,29
38036,Thermal,Humanities,40
38037,Voltage,3DPrinting,21
38038,Nonquantum,Human-ComputerInteraction,15
38039,Methods,3DPrinting,21
38040,Markov,QuantumComputing,5
